MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name
04,CHANDIGARH,000,CHANDIGARH,00000,CHANDIGARH,000000,CHANDIGARH
04,CHANDIGARH,055,Chandigarh,00000,Chandigarh,000000,Chandigarh
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,000000,Chandigarh
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040089,Kaimbwala
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040090,Sarangpur
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040091,Dhanas
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040092,Raipur Khurd
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040093,Raipur Kalan & Makhan Majra
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040094,Khuda Alisher (CT)
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040095,"Mani Majra (R), Basti Kishangarh, Basti Bhagwanpura (CT)"
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040096,Daria (CT)
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040097,Mauli Jagran (CT)
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040098,Behlana (CT)
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040099,Lahora (OG)
04,CHANDIGARH,055,Chandigarh,00277,Chandigarh,040100,Khuda Jassu (OG)
